,request.type,request.query,request.language,request.unit,location.name,location.country,location.region,location.lat,location.lon,location.timezone_id,location.utc_offset,temperature,precip,humidity,visibility,pressure,cloudcover,heatindex,dewpoint,windchill,windgust,feelslike,date,mintemp,maxtemp,avgtemp,totalsnow,sunhour
0,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,26,0.2,75,10,1020,39,23,17,22,30,23,2021-01-01,19,26,23,0.0,7.1
1,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,26,0.2,80,9,1019,47,23,18,22,26,23,2021-01-02,19,26,23,0.0,8.7
2,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,20,2.2,80,10,1017,76,19,15,19,23,19,2021-01-03,16,20,19,0.0,3.8
3,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,18,0.0,55,10,1019,14,15,5,14,18,14,2021-01-04,12,18,15,0.0,8.7
4,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,19,0.0,65,10,1019,0,15,8,14,15,14,2021-01-05,12,19,15,0.0,8.7
5,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,18,0.0,56,10,1020,19,13,4,13,17,13,2021-01-06,10,18,14,0.0,8.7
6,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,21,0.0,66,10,1017,67,16,9,15,26,15,2021-01-07,12,21,17,0.0,5.5
7,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,18,0.6,74,10,1014,81,17,12,16,31,16,2021-01-08,15,18,17,0.0,3.9
8,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,14,0.0,65,10,1019,39,12,5,10,20,10,2021-01-09,9,14,12,0.0,7.1
9,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,15,0.0,56,10,1024,24,11,2,10,12,10,2021-01-10,7,15,11,0.0,7.1
10,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,21,0.0,69,10,1023,17,15,10,15,16,15,2021-01-11,11,21,17,0.0,8.7
11,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,24,0.0,71,10,1022,55,19,13,19,11,19,2021-01-12,16,24,20,0.0,8.7
12,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,18,0.0,77,10,1022,48,14,10,14,14,14,2021-01-13,12,18,15,0.0,7.1
13,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,18,0.0,75,10,1019,50,14,10,13,13,13,2021-01-14,9,18,15,0.0,7.1
14,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,21,0.0,70,10,1014,25,17,10,16,22,16,2021-01-15,12,21,17,0.0,8.7
15,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,16,0.3,59,10,1015,65,14,6,13,27,13,2021-01-16,12,16,14,0.0,5.5
16,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,16,0.1,67,10,1018,68,13,7,13,12,13,2021-01-17,12,16,14,0.0,3.9
17,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,17,0.1,68,10,1021,26,14,8,14,16,14,2021-01-18,11,17,15,0.0,8.7
18,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,20,0.0,42,10,1026,0,14,1,13,13,13,2021-01-19,8,20,14,0.0,8.7
19,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,21,0.0,53,10,1026,2,16,6,16,13,16,2021-01-20,12,21,17,0.0,10.8
20,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,21,0.0,59,10,1022,5,17,8,16,11,16,2021-01-21,13,21,17,0.0,10.8
21,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,22,0.0,77,10,1016,16,18,13,18,19,18,2021-01-22,15,22,19,0.0,10.8
22,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,23,0.1,85,7,1018,38,20,17,19,14,19,2021-01-23,17,23,20,0.0,10.8
23,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,26,0.0,78,8,1019,33,21,16,20,12,20,2021-01-24,16,26,21,0.0,10.8
24,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,25,0.0,81,6,1017,56,22,17,21,22,21,2021-01-25,18,25,22,0.0,8.5
25,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,26,0.0,82,8,1017,27,22,18,21,19,22,2021-01-26,18,26,22,0.0,10.9
26,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,25,0.1,87,6,1017,67,22,18,21,22,21,2021-01-27,18,25,22,0.0,10.1
27,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,16,0.0,54,10,1023,21,15,6,14,31,14,2021-01-28,12,16,14,0.0,10.9
28,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,18,0.0,55,10,1026,3,12,3,11,20,11,2021-01-29,8,18,13,0.0,10.9
29,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,20,0.0,65,10,1023,8,15,8,14,21,14,2021-01-30,11,20,16,0.0,10.9
30,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,23,0.2,73,10,1018,57,19,13,18,28,18,2021-01-31,14,23,19,0.0,7.0
31,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,22,0.0,81,10,1019,19,21,17,21,50,21,2021-01-01,20,22,21,0.0,8.7
32,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,22,0.0,87,10,1019,36,21,18,20,44,20,2021-01-02,20,22,21,0.0,7.1
33,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,19,1.2,84,9,1017,82,18,15,18,35,18,2021-01-03,16,19,17,0.0,3.8
34,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,15,0.0,61,10,1019,17,15,7,13,25,13,2021-01-04,12,15,14,0.0,8.7
35,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,17,0.0,62,10,1019,0,16,9,15,20,15,2021-01-05,11,17,16,0.0,8.7
36,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,17,0.0,55,10,1020,21,15,6,14,22,14,2021-01-06,13,17,15,0.0,8.7
37,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,19,0.2,69,10,1017,53,17,11,16,34,16,2021-01-07,15,19,17,0.0,7.1
38,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,18,0.7,75,9,1014,73,17,13,17,40,17,2021-01-08,15,18,17,0.0,3.9
39,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,13,0.2,67,10,1019,66,13,7,10,31,10,2021-01-09,11,13,12,0.0,5.5
40,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,12,0.0,59,10,1024,36,10,4,9,20,9,2021-01-10,7,12,10,0.0,7.1
41,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,19,0.0,70,10,1023,18,15,10,14,19,14,2021-01-11,7,19,16,0.0,8.7
42,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,20,0.0,77,10,1022,51,19,14,19,18,19,2021-01-12,17,20,19,0.0,8.7
43,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,15,0.0,79,10,1022,44,14,11,13,21,13,2021-01-13,12,15,15,0.0,7.1
44,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,17,0.0,72,10,1019,47,15,10,14,19,14,2021-01-14,7,17,16,0.0,5.5
45,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,19,0.2,72,10,1014,42,17,12,17,28,17,2021-01-15,12,19,18,0.0,7.1
46,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,16,0.5,60,10,1015,57,15,7,13,44,13,2021-01-16,11,16,15,0.0,7.1
47,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,16,0.3,65,10,1018,73,15,8,14,21,14,2021-01-17,14,16,15,0.0,5.4
48,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,16,0.5,67,10,1021,37,15,9,14,25,14,2021-01-18,12,16,15,0.0,10.8
49,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,17,0.0,44,10,1026,0,14,2,13,18,13,2021-01-19,11,17,14,0.0,10.8
50,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,18,0.0,57,10,1027,2,16,7,15,18,15,2021-01-20,15,18,16,0.0,10.8
51,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,19,0.0,67,10,1022,5,17,11,17,12,17,2021-01-21,13,19,17,0.0,10.8
52,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,20,0.0,80,10,1016,19,18,15,18,23,18,2021-01-22,14,20,19,0.0,10.8
53,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,20,0.0,87,10,1018,33,19,17,19,17,19,2021-01-23,19,20,20,0.0,10.8
54,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,21,0.0,84,10,1019,31,20,16,19,16,19,2021-01-24,17,21,19,0.0,10.8
55,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,21,0.0,86,10,1017,42,19,17,19,34,19,2021-01-25,18,21,20,0.0,10.1
56,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,21,0.0,88,10,1016,26,21,18,20,30,20,2021-01-26,19,21,20,0.0,10.9
57,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,22,0.1,90,10,1017,52,21,19,20,34,20,2021-01-27,19,22,20,0.0,10.9
58,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,15,0.1,60,10,1023,17,15,7,14,44,14,2021-01-28,13,15,14,0.0,10.9
59,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,19,0.0,54,10,1026,3,14,5,13,24,13,2021-01-29,11,19,14,0.0,10.9
60,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,20,0.0,64,10,1023,3,16,9,15,22,15,2021-01-30,12,20,17,0.0,10.9
61,Zipcode,33765,en,m,Clearwater,USA,Florida,27.974,-82.745,America/New_York,-5.0,20,0.2,77,10,1018,60,18,14,17,39,17,2021-01-31,13,20,18,0.0,5.5
62,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,24,0.0,74,10,1020,29,23,17,22,39,22,2021-01-01,20,24,22,0.0,8.7
63,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,24,0.0,81,10,1019,28,23,18,21,36,21,2021-01-02,19,24,22,0.0,8.7
64,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,19,3.1,80,7,1017,78,18,15,18,28,18,2021-01-03,16,19,18,0.0,3.8
65,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,17,0.0,56,10,1019,20,14,6,13,20,13,2021-01-04,12,17,14,0.0,8.7
66,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,18,0.0,62,10,1019,0,15,8,15,17,15,2021-01-05,13,18,16,0.0,8.7
67,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,18,0.0,53,10,1020,17,14,4,13,18,13,2021-01-06,11,18,14,0.0,8.7
68,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,19,0.0,65,10,1017,58,16,10,16,29,16,2021-01-07,13,19,17,0.0,5.5
69,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,17,1.9,72,10,1014,83,17,12,17,35,17,2021-01-08,15,17,17,0.0,3.9
70,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,13,0.2,64,10,1019,52,12,6,10,25,10,2021-01-09,12,13,12,0.0,5.5
71,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,14,0.0,54,10,1024,27,11,2,9,15,9,2021-01-10,8,14,11,0.0,7.1
72,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,19,0.0,68,10,1023,17,15,10,15,16,15,2021-01-11,12,19,16,0.0,8.7
73,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,21,0.0,73,10,1022,42,19,13,18,14,18,2021-01-12,16,21,19,0.0,8.7
74,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,17,0.4,77,9,1022,51,14,10,14,16,14,2021-01-13,13,17,15,0.0,7.1
75,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,17,0.0,72,10,1019,56,14,10,14,15,14,2021-01-14,9,17,15,0.0,7.1
76,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,20,0.2,69,10,1014,41,17,11,16,25,16,2021-01-15,14,20,18,0.0,8.7
77,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,15,0.6,58,10,1015,60,14,6,13,34,13,2021-01-16,13,15,15,0.0,7.1
78,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,15,0.2,64,10,1018,64,14,8,14,16,14,2021-01-17,13,15,15,0.0,3.9
79,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,17,0.2,65,10,1021,28,15,8,14,19,14,2021-01-18,12,17,15,0.0,8.7
80,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,19,0.0,41,10,1026,0,14,0,13,14,13,2021-01-19,10,19,14,0.0,10.8
81,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,19,0.0,53,10,1026,2,15,6,15,15,15,2021-01-20,12,19,16,0.0,10.8
82,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,19,0.0,62,10,1022,6,16,9,16,12,16,2021-01-21,14,19,17,0.0,10.8
83,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,21,0.0,76,10,1016,17,18,14,18,22,18,2021-01-22,16,21,18,0.0,10.8
84,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,21,0.0,84,10,1018,30,20,16,19,16,19,2021-01-23,18,21,20,0.0,10.8
85,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,23,0.0,79,10,1019,28,20,15,19,14,19,2021-01-24,16,23,20,0.0,10.8
86,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,23,0.0,83,8,1017,48,20,17,20,28,20,2021-01-25,18,23,20,0.0,8.5
87,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,23,0.0,84,9,1016,28,21,17,20,24,20,2021-01-26,19,23,21,0.0,10.9
88,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,23,0.1,88,6,1017,61,21,18,20,28,20,2021-01-27,18,23,21,0.0,10.1
89,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,16,0.2,54,10,1023,21,16,6,15,36,15,2021-01-28,13,16,14,0.0,10.9
90,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,17,0.0,52,10,1026,3,13,3,12,22,12,2021-01-29,9,17,13,0.0,10.9
91,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,20,0.0,62,10,1023,7,16,8,15,22,15,2021-01-30,12,20,16,0.0,10.9
92,Zipcode,33607,en,m,Tampa,USA,Florida,27.970,-82.510,America/Kentucky/Monticello,-5.0,21,0.1,73,10,1018,64,19,13,18,33,18,2021-01-31,15,21,18,0.0,5.5
93,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,25,0.0,74,10,1020,32,23,17,22,30,23,2021-01-01,19,25,23,0.0,8.7
94,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,25,0.0,80,9,1019,29,23,18,22,30,23,2021-01-02,19,25,22,0.0,8.7
95,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,20,0.6,79,8,1017,72,18,15,18,24,18,2021-01-03,15,20,18,0.0,3.8
96,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,17,0.0,57,10,1019,17,14,5,13,18,13,2021-01-04,11,17,14,0.0,8.7
97,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,18,0.0,66,10,1019,0,14,8,14,15,14,2021-01-05,9,18,15,0.0,8.7
98,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,18,0.0,55,10,1020,18,13,4,12,17,12,2021-01-06,10,18,14,0.0,8.7
99,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,20,0.0,66,10,1017,59,16,9,15,27,15,2021-01-07,12,20,16,0.0,5.5
100,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,18,0.5,74,10,1014,80,16,12,16,32,16,2021-01-08,14,18,16,0.0,3.9
101,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,13,0.1,65,10,1019,43,12,5,10,21,10,2021-01-09,10,13,12,0.0,7.1
102,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,14,0.0,56,10,1024,24,10,1,9,13,9,2021-01-10,6,14,10,0.0,8.7
103,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,20,0.0,70,10,1023,17,15,9,15,16,15,2021-01-11,11,20,16,0.0,8.7
104,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,23,0.0,72,10,1022,44,19,13,19,12,19,2021-01-12,15,23,19,0.0,8.7
105,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,17,0.0,79,10,1022,48,14,10,13,14,13,2021-01-13,12,17,14,0.0,7.1
106,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,17,0.0,74,10,1019,53,14,9,14,14,14,2021-01-14,12,17,15,0.0,7.1
107,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,21,0.1,70,10,1014,41,16,10,16,22,16,2021-01-15,13,21,18,0.0,8.7
108,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,15,0.4,59,10,1015,55,14,6,12,30,12,2021-01-16,12,15,14,0.0,8.7
109,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,16,0.2,66,10,1018,67,13,7,13,13,13,2021-01-17,12,16,14,0.0,3.9
110,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,17,0.2,67,10,1021,28,14,8,13,17,13,2021-01-18,11,17,15,0.0,8.7
111,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,21,0.0,41,10,1026,0,14,0,13,13,13,2021-01-19,8,21,14,0.0,8.7
112,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,20,0.0,52,10,1027,2,16,5,15,14,15,2021-01-20,12,20,16,0.0,10.8
113,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,21,0.0,62,10,1022,6,16,9,16,11,16,2021-01-21,13,21,17,0.0,10.8
114,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,22,0.0,75,10,1016,22,18,13,18,20,18,2021-01-22,15,22,19,0.0,10.8
115,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,23,0.0,84,9,1018,34,20,16,19,15,19,2021-01-23,17,23,20,0.0,10.8
116,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,25,0.0,77,9,1019,33,21,15,20,13,20,2021-01-24,16,25,21,0.0,10.8
117,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,25,0.0,82,8,1017,53,21,17,20,24,20,2021-01-25,18,25,21,0.0,8.5
118,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,25,0.0,82,9,1016,31,22,18,21,20,21,2021-01-26,18,25,22,0.0,10.9
119,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,25,0.2,86,6,1017,74,22,18,21,24,21,2021-01-27,18,25,22,0.0,7.0
120,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,16,0.1,54,10,1023,21,15,5,14,33,14,2021-01-28,12,16,14,0.0,10.9
121,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,17,0.0,54,10,1026,3,12,3,11,19,11,2021-01-29,7,17,13,0.0,10.9
122,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,20,0.0,64,10,1023,8,15,8,14,21,14,2021-01-30,10,20,16,0.0,10.9
123,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,22,0.1,73,10,1018,56,18,13,18,29,18,2021-01-31,14,22,19,0.0,5.5
124,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,21,29.7,83,9,1013,65,19,15,18,25,18,2021-01-01,15,21,20,0.0,5.4
125,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,14,0.8,81,8,1017,49,11,8,11,8,11,2021-01-02,9,14,12,0.0,7.1
126,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,10,0.0,75,10,1018,40,7,2,5,14,5,2021-01-03,4,10,7,0.0,8.7
127,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,14,0.0,74,10,1020,9,10,5,9,6,9,2021-01-04,5,14,10,0.0,8.7
128,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,13,0.0,77,9,1020,10,9,5,8,11,8,2021-01-05,5,13,10,0.0,8.7
129,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,11,0.0,67,10,1022,42,6,0,4,11,4,2021-01-06,2,11,7,0.0,7.1
130,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,7,14.6,80,8,1015,83,6,3,3,23,3,2021-01-07,6,7,6,0.0,3.8
131,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,6,15.1,87,9,1015,97,5,3,2,19,2,2021-01-08,4,6,5,0.0,3.8
132,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,4,0.0,74,10,1022,77,2,-3,-2,17,-2,2021-01-09,0,4,2,0.0,5.4
133,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,10,0.0,69,10,1026,10,4,-2,2,7,2,2021-01-10,0,10,5,0.0,8.7
134,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,7,2.2,80,8,1026,80,5,2,4,6,4,2021-01-11,3,7,5,0.0,5.4
135,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,12,0.0,77,10,1027,7,6,2,5,8,5,2021-01-12,1,12,7,0.0,8.7
136,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,10,0.0,69,10,1023,21,6,0,5,8,5,2021-01-13,2,10,6,0.0,8.7
137,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,12,0.0,79,9,1016,15,6,2,4,16,4,2021-01-14,1,12,7,0.0,8.7
138,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,9,0.0,66,10,1011,19,6,-1,3,19,3,2021-01-15,3,9,6,0.0,8.7
139,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,5,0.0,68,10,1013,43,3,-2,0,18,0,2021-01-16,1,5,3,0.0,7.1
140,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,9,0.0,73,10,1016,24,4,-1,2,14,2,2021-01-17,0,9,5,0.0,7.1
141,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,9,0.7,73,10,1020,12,5,0,3,12,3,2021-01-18,2,9,6,0.0,8.7
142,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,13,0.1,70,9,1026,44,8,2,7,11,7,2021-01-19,4,13,9,0.0,7.1
143,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,13,2.0,71,10,1027,50,9,3,8,8,8,2021-01-20,5,13,10,0.0,8.7
144,Zipcode,35244,en,m,Birmingham,USA,Alabama,33.362,-86.789,America/Chicago,-6.0,13,5.0,84,9,1018,93,10,8,9,20,9,2021-01-21,5,13,11,0.0,4.0
